age,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,loan_paid_back,gender_encoded,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_encoded,employment_status_encoded,subgrade,grade_encoded,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation
33,4000.19,0.189,708,25727.88,11.01,60,559.51,2,51987.82,22592.25,2,0,1,1,False,False,False,True,1.0,1,5,3,False,False,False,True,False,False,False,False
71,4994.44,0.174,708,8470.53,10.45,36,275.11,3,84833.15,48869.37,3,0,1,0,False,True,False,False,1.0,1,4,3,False,True,False,False,False,False,False,False
52,5936.69,0.123,760,5661.45,7.97,36,177.33,4,45137.9,28820.19,0,1,1,1,False,False,True,False,2.0,0,2,2,False,False,False,False,False,False,False,True
59,6500.84,0.33,673,7537.98,12.12,60,168.14,5,104519.18,87016.67,2,0,1,0,False,False,True,False,2.0,0,3,3,False,False,False,False,True,False,False,False
69,4130.87,0.183,709,35531.62,9.57,36,1139.35,4,58663.28,43543.34,1,2,1,0,False,True,False,False,3.0,0,5,3,True,False,False,False,False,False,False,False
72,1714.28,0.082,700,15518.16,12.62,60,350.07,7,35486.31,22404.15,0,0,1,1,False,False,True,False,1.0,2,4,3,False,True,False,False,False,False,False,False
52,2602.75,0.029,592,12562.86,13.47,36,426.14,5,43079.32,37284.11,0,0,1,0,False,True,False,False,2.0,1,1,5,False,True,False,False,False,False,False,False
24,2851.38,0.034,673,27535.96,8.91,36,874.48,5,50924.91,22154.73,1,1,1,0,False,True,False,False,3.0,0,2,3,False,False,True,False,False,False,False,False
50,2012.68,0.046,734,32697.14,10.73,60,706.52,5,33113.13,3205.98,1,0,1,1,False,True,False,False,1.0,0,4,3,False,True,False,False,False,False,False,False
57,1521.28,0.068,702,8302.32,10.36,36,269.3,8,33369.62,18978.33,1,0,1,1,False,True,False,False,1.0,2,2,3,False,True,False,False,False,False,False,False
43,5272.33,0.364,580,2853.44,15.57,36,99.71,5,42623.04,6497.6,5,0,1,0,False,False,True,False,2.0,2,4,5,False,False,False,False,False,False,True,False
59,3623.75,0.1,721,13430.74,11.02,36,439.83,5,30642.37,7341.72,4,0,1,1,False,True,False,False,3.0,0,5,3,False,False,True,False,False,False,False,False
65,2026.01,0.09,721,8580.05,10.22,36,277.74,1,34579.2,24965.3,1,0,1,1,False,True,False,False,0.0,0,2,3,False,True,False,False,False,False,False,False
35,3095.52,0.151,704,15169.04,13.76,60,351.07,6,24684.5,17115.22,4,0,1,1,False,False,True,False,3.0,0,4,3,False,False,False,False,False,False,True,False
63,3624.87,0.084,776,33826.74,8.72,60,697.6,2,28534.88,17990.91,2,0,1,0,False,False,True,False,3.0,2,2,2,True,False,False,False,False,False,False,False
49,1514.67,0.126,751,16153.24,10.3,36,523.5,3,13810.26,1215.09,1,0,1,0,False,True,False,False,2.0,0,2,2,False,False,False,False,False,False,True,False
56,1874.53,0.117,641,7308.52,11.96,60,162.43,5,38192.02,26763.33,1,0,1,0,False,True,False,False,1.0,0,3,4,False,False,False,False,False,False,True,False
33,2506.6,0.051,730,1584.44,14.43,36,54.48,0,24329.34,5618.75,2,0,1,0,False,True,False,False,3.0,0,4,3,False,False,True,False,False,False,False,False
52,2757.7,0.106,768,9876.9,8.73,36,312.84,3,24932.07,17409.74,2,0,1,1,False,True,False,False,0.0,3,5,2,False,True,False,False,False,False,False,False
27,1162.14,0.267,672,13767.29,13.17,36,465.0,2,11013.11,6508.75,3,0,0,0,False,True,False,False,2.0,0,4,3,False,False,False,False,False,True,False,False
71,4734.63,0.246,755,1622.55,8.87,36,51.5,2,73342.4,67806.39,3,0,1,0,False,True,False,False,2.0,0,2,2,False,False,True,False,False,False,False,False
42,3083.49,0.108,699,5730.12,8.42,36,180.67,5,30123.07,18992.65,1,0,1,1,False,True,False,False,2.0,0,2,3,False,False,True,False,False,False,False,False
48,2607.4,0.237,601,500.0,9.66,60,10.54,4,25089.87,11868.89,1,0,1,1,False,False,True,False,0.0,0,2,5,False,False,False,False,False,True,False,False
22,1970.86,0.279,580,21619.27,10.9,36,706.76,6,26652.56,23700.47,2,0,1,1,False,False,True,False,1.0,0,1,5,False,False,False,True,False,False,False,False
62,1647.67,0.107,644,15876.01,12.54,36,531.41,5,29747.95,13625.89,0,0,1,0,False,True,False,False,3.0,0,2,4,False,False,False,False,False,False,True,False
65,3055.21,0.256,611,24443.55,13.91,60,567.62,5,39367.32,22082.94,1,0,1,0,False,True,False,False,3.0,0,3,4,False,False,True,False,False,False,False,False
73,3326.44,0.197,839,500.0,10.39,60,10.72,7,29595.3,7619.02,2,0,1,0,False,False,True,False,3.0,4,2,1,False,False,False,False,False,False,True,False
26,9865.96,0.228,714,16994.57,11.25,36,558.39,3,86140.57,7418.29,3,0,1,2,False,True,False,False,2.0,0,4,3,False,False,False,True,False,False,False,False
48,10412.45,0.277,611,14893.19,13.07,36,502.31,5,104566.23,88217.4,2,0,1,1,False,False,True,False,0.0,2,3,4,True,False,False,False,False,False,False,False
48,2196.36,0.084,729,500.0,15.3,36,17.41,6,20854.65,6041.15,5,0,1,0,False,False,True,False,1.0,1,5,3,False,False,False,False,False,False,True,False
64,1702.52,0.07,596,11047.84,11.44,36,364.0,9,28541.48,16211.5,1,0,1,0,False,True,False,False,1.0,0,3,5,False,False,False,False,False,True,False,False
64,1415.79,0.082,601,15467.16,13.5,36,524.88,7,18223.76,7049.85,0,0,0,1,False,False,True,False,2.0,3,2,5,False,False,False,False,True,False,False,False
40,3189.93,0.093,775,6153.63,11.1,60,134.1,7,28247.28,9957.6,1,0,1,0,False,True,False,False,1.0,0,1,2,False,True,False,False,False,False,False,False
50,1431.43,0.279,570,500.0,17.92,36,18.06,1,24912.37,21811.24,2,0,1,1,True,False,False,False,2.0,0,2,6,False,False,False,False,True,False,False,False
31,1322.65,0.091,714,23343.33,10.43,60,500.93,4,22166.62,15477.12,2,0,1,0,True,False,False,False,1.0,4,3,3,False,False,False,True,False,False,False,False
75,1947.8,0.201,627,3728.03,12.05,36,123.91,6,30657.26,12432.73,2,0,1,0,False,False,True,False,3.0,0,1,4,False,False,True,False,False,False,False,False
48,2099.01,0.059,675,32588.93,11.49,60,716.55,1,16001.42,14908.02,3,0,1,0,False,True,False,False,2.0,0,1,3,False,False,True,False,False,False,False,False
45,1940.87,0.282,624,7666.46,13.74,60,177.35,6,23026.2,20988.31,4,0,0,0,True,False,False,False,3.0,0,2,4,False,False,True,False,False,False,False,False
59,1146.6,0.252,588,28644.58,17.34,60,717.14,6,19293.43,2736.4,3,0,0,1,False,False,True,False,1.0,4,3,5,False,False,False,False,False,False,True,False
53,2865.56,0.083,554,16725.89,14.85,60,396.59,7,50707.39,43336.01,3,0,1,0,False,False,True,False,1.0,0,4,6,False,False,True,False,False,False,False,False
21,2834.79,0.06,768,24609.93,9.61,60,518.18,3,43434.96,3534.08,2,0,1,1,True,False,False,False,1.0,0,5,2,False,False,False,False,False,True,False,False
47,6752.89,0.071,843,33152.69,8.04,60,672.85,4,78848.81,47930.66,1,0,1,0,False,False,True,False,1.0,0,1,1,False,True,False,False,False,False,False,False
72,1436.32,0.317,774,10218.95,10.78,60,221.07,5,20195.44,1373.44,5,0,1,0,True,False,False,False,1.0,0,5,2,False,False,True,False,False,False,False,False
33,4150.66,0.415,761,25042.35,12.67,36,839.8,2,62399.36,39220.31,4,0,1,0,False,True,False,False,1.0,0,4,2,False,False,True,False,False,False,False,False
61,8831.01,0.22,646,8500.7,11.75,36,281.33,4,62952.44,45537.45,1,0,1,1,False,False,True,False,2.0,0,4,4,False,False,False,False,True,False,False,False
23,1262.89,0.564,713,26282.16,12.3,36,876.71,3,25329.39,4584.61,0,0,1,0,False,False,True,False,1.0,0,3,3,False,False,True,False,False,False,False,False
59,1573.11,0.372,575,16256.55,15.12,60,387.77,7,19656.97,6218.72,2,0,0,0,False,False,True,False,2.0,1,2,6,False,False,False,False,False,True,False,False
26,1422.75,0.309,838,21977.7,10.12,36,710.4,4,28641.2,23123.4,2,0,1,0,False,False,True,False,1.0,0,5,1,False,True,False,False,False,False,False,False
28,3957.21,0.305,556,21582.12,13.17,60,492.94,5,29959.58,17470.35,3,0,1,1,False,True,False,False,2.0,0,5,6,False,False,False,False,False,False,True,False
47,3864.64,0.234,720,17677.53,15.14,36,614.01,10,36576.27,16231.87,0,0,1,1,False,True,False,False,1.0,2,3,3,False,False,True,False,False,False,False,False
29,5361.58,0.106,738,22797.96,13.38,36,772.33,4,53724.07,22939.1,0,0,1,1,False,True,False,False,2.0,2,5,3,False,False,True,False,False,False,False,False
57,3173.59,0.109,703,7039.66,12.46,36,235.37,1,35302.5,13902.26,1,0,1,0,False,False,True,False,2.0,2,3,3,False,False,False,True,False,False,False,False
53,8916.23,0.3,697,4183.43,12.53,60,94.18,2,79290.2,6564.58,2,0,1,0,False,True,False,False,3.0,0,1,3,False,False,False,False,False,False,True,False
71,4188.06,0.055,614,19712.38,13.93,60,457.96,6,57288.36,15677.37,1,0,1,2,False,True,False,False,2.0,0,1,4,False,False,False,False,False,True,False,False
62,6439.77,0.153,552,19504.32,17.22,36,697.52,4,45265.75,31700.32,2,0,1,1,False,True,False,False,2.0,0,2,6,False,False,False,True,False,False,False,False
64,3321.25,0.26,731,21135.25,15.14,36,734.11,3,27686.6,21315.16,1,0,1,1,False,True,False,False,2.0,0,5,3,False,False,True,False,False,False,False,False
44,2400.99,0.028,749,21523.89,12.86,36,723.77,5,41353.53,17689.41,1,0,1,0,False,False,True,False,2.0,0,3,2,False,False,True,False,False,False,False,False
35,2721.68,0.287,711,23465.6,12.7,60,530.32,3,45994.26,34116.92,0,0,1,0,False,False,True,False,1.0,0,2,3,False,False,True,False,False,False,False,False
74,6894.1,0.036,561,17704.32,14.12,36,606.12,4,83023.04,78320.36,1,0,0,0,True,False,False,False,2.0,0,1,6,False,False,False,False,False,True,False,False
52,4874.4,0.078,658,17937.89,13.9,36,612.2,2,40371.3,9723.97,1,0,0,0,False,True,False,False,0.0,4,4,4,False,False,False,True,False,False,False,False
52,4699.33,0.091,647,32582.34,8.79,36,1032.93,4,34147.75,25088.72,1,0,1,1,False,False,True,False,2.0,3,5,4,False,False,True,False,False,False,False,False
44,5488.94,0.181,498,18244.67,12.79,36,612.89,7,85360.5,59577.46,3,0,1,0,False,True,False,False,2.0,2,4,6,False,False,False,True,False,False,False,False
61,3546.02,0.06,666,6806.85,13.18,36,229.94,8,47019.37,32412.4,2,0,1,0,False,False,True,False,1.0,0,4,4,False,False,False,False,True,False,False,False
72,16390.66,0.097,673,6127.73,12.18,36,204.06,4,274323.16,102915.16,0,0,1,0,False,False,True,False,3.0,1,3,3,False,True,False,False,False,False,False,False
69,2645.25,0.145,812,19649.34,9.35,36,628.05,2,42712.56,8910.25,0,0,1,1,False,True,False,False,1.0,3,2,1,False,False,True,False,False,False,False,False
69,3230.74,0.165,711,15870.48,12.91,36,534.05,3,47735.59,43052.17,0,0,1,1,False,False,True,False,1.0,0,4,3,False,False,True,False,False,False,False,False
72,2312.07,0.255,573,13683.35,12.75,36,459.4,3,41583.38,13688.29,3,0,0,1,True,False,False,False,2.0,0,4,6,False,False,True,False,False,False,False,False
32,4082.22,0.281,648,12684.09,10.17,36,410.29,1,59539.57,5543.63,3,0,1,0,False,True,False,False,2.0,0,5,4,False,False,False,False,False,False,False,True
59,1053.44,0.11,707,13940.9,12.43,36,465.91,9,23855.8,17956.48,3,0,0,1,False,True,False,False,0.0,4,2,3,False,False,True,False,False,False,False,False
22,512.6,0.278,713,10442.12,10.72,36,340.48,7,11293.88,7678.26,1,0,1,1,False,False,True,False,1.0,0,3,3,False,False,False,False,False,False,True,False
23,2053.03,0.507,797,6555.36,10.64,36,213.5,2,33017.49,17070.68,3,0,1,1,False,False,True,False,2.0,0,1,2,False,False,True,False,False,False,False,False
69,4295.59,0.051,618,12229.77,13.0,36,412.07,8,38293.13,32486.74,1,0,1,0,False,False,True,False,1.0,0,2,4,False,False,True,False,False,False,False,False
57,5602.93,0.11,766,4578.67,8.5,36,144.54,4,55827.31,30019.52,0,0,1,1,False,True,False,False,3.0,0,2,2,False,False,False,False,True,False,False,False
69,1420.66,0.172,640,7693.41,12.29,36,256.6,5,23756.26,7432.49,2,0,1,0,False,False,True,False,2.0,0,5,4,False,False,True,False,False,False,False,False
37,1113.71,0.047,571,13752.36,13.42,60,315.87,5,15537.62,10849.37,3,0,1,1,False,True,False,False,2.0,0,3,6,False,False,False,False,False,False,True,False
69,1961.71,0.442,609,13537.06,15.54,36,472.85,3,19496.53,2327.53,4,0,0,1,False,False,True,False,2.0,4,4,5,False,False,False,False,False,False,False,True
22,1941.13,0.264,687,16759.63,12.08,60,373.49,4,20545.52,9090.46,4,0,1,0,True,False,False,False,2.0,2,2,3,False,False,True,False,False,False,False,False
22,3447.88,0.151,631,25592.4,14.68,60,604.55,3,31244.01,2095.05,2,0,1,1,True,False,False,False,2.0,2,3,4,False,False,True,False,False,False,False,False
48,3262.54,0.06,779,9672.09,12.18,60,216.03,6,50971.37,3076.11,1,0,1,1,False,True,False,False,2.0,0,1,2,False,False,True,False,False,False,False,False
74,7297.01,0.191,781,19154.82,8.05,36,600.68,9,80638.44,46280.27,2,0,1,1,False,True,False,False,2.0,0,2,2,False,True,False,False,False,False,False,False
43,2360.92,0.113,748,31495.79,11.46,60,692.04,7,23299.28,13622.96,2,0,1,0,False,False,True,False,2.0,4,2,2,False,False,True,False,False,False,False,False
57,1362.71,0.132,568,500.0,16.2,36,17.63,8,23435.9,21374.75,2,0,0,0,False,False,True,False,3.0,2,5,6,False,False,True,False,False,False,False,False
52,3634.38,0.218,690,12117.56,11.6,36,400.17,2,35591.51,30352.65,0,0,1,1,True,False,False,False,2.0,2,4,3,False,True,False,False,False,False,False,False
53,1695.39,0.092,662,21528.89,12.86,36,723.94,6,33285.0,24093.63,4,0,1,1,False,True,False,False,2.0,1,5,4,False,False,True,False,False,False,False,False
21,1711.31,0.299,669,20889.6,9.93,36,673.36,6,30968.49,23256.85,3,0,0,0,False,False,True,False,1.0,3,2,4,False,False,True,False,False,False,False,False
39,8384.19,0.09,679,3750.73,12.77,36,125.96,4,136707.54,32282.64,3,0,1,0,False,True,False,False,1.0,3,3,3,False,False,True,False,False,False,False,False
22,5289.25,0.443,695,16207.69,9.73,36,520.92,4,74627.7,66410.26,1,0,1,1,True,False,False,False,2.0,0,3,3,False,False,True,False,False,False,False,False
73,2343.03,0.093,756,30033.22,10.11,60,639.74,4,25924.39,8118.7,3,0,1,0,False,False,True,False,1.0,4,3,2,False,False,False,False,False,True,False,False
64,9030.69,0.261,723,22274.57,11.09,36,730.19,2,59266.13,6673.68,2,0,1,0,False,False,True,False,2.0,1,3,3,False,False,True,False,False,False,False,False
46,4979.22,0.42,697,18788.72,13.7,36,639.42,6,60191.72,50429.94,4,0,1,0,True,False,False,False,1.0,2,1,3,False,False,False,False,False,False,True,False
52,3820.17,0.038,678,22200.66,12.55,36,743.23,4,49401.74,22171.46,2,0,1,1,False,True,False,False,3.0,2,1,3,False,True,False,False,False,False,False,False
26,2014.92,0.195,519,14947.7,17.13,60,372.53,9,23099.23,11465.59,5,0,0,1,False,False,True,False,2.0,4,5,6,False,False,False,False,False,False,True,False
52,880.07,0.078,731,21651.67,12.81,36,727.55,6,18831.59,9168.93,1,0,1,1,False,False,True,False,2.0,0,4,3,False,False,False,False,False,False,True,False
75,1811.67,0.323,652,4855.04,11.91,36,161.05,5,35413.94,7168.42,3,0,1,0,False,True,False,False,3.0,0,4,4,False,True,False,False,False,False,False,False
24,2253.66,0.077,606,18889.71,16.72,36,670.84,3,36820.75,11700.93,0,0,1,0,False,True,False,False,1.0,0,3,5,False,False,False,False,False,False,False,True
75,1475.9,0.077,767,20818.55,9.7,36,668.83,7,24499.77,14981.66,3,0,1,1,False,False,True,False,3.0,1,4,2,False,False,False,False,False,False,False,True
31,3259.57,0.206,660,13948.61,11.93,36,462.83,1,41788.34,20146.66,3,0,1,0,False,False,True,False,2.0,0,4,4,False,False,False,False,False,False,True,False
37,890.79,0.242,759,9112.46,9.65,60,192.05,5,19317.49,10428.74,3,0,1,0,False,False,True,False,1.0,0,3,2,False,False,True,False,False,False,False,False
58,6723.43,0.124,723,14614.48,7.13,36,452.12,5,125656.64,69520.49,2,0,1,2,False,False,True,False,3.0,2,3,3,False,False,False,True,False,False,False,False
44,2300.07,0.072,580,15137.82,16.09,36,532.87,3,39419.68,22551.98,2,0,1,0,False,False,True,False,2.0,2,3,5,True,False,False,False,False,False,False,False
25,4715.63,0.147,647,16547.13,11.46,60,363.58,5,70185.31,42405.95,2,0,0,2,False,False,True,False,2.0,4,2,4,False,True,False,False,False,False,False,False
72,4682.16,0.181,571,12921.54,12.16,60,288.48,3,60002.23,52358.72,1,0,1,1,False,False,True,False,2.0,0,2,6,False,False,True,False,False,False,False,False
54,1443.06,0.135,632,30927.56,10.04,60,657.73,4,27304.01,14480.25,4,0,1,0,True,False,False,False,2.0,0,2,4,False,False,True,False,False,False,False,False
26,1064.86,0.362,842,4909.91,6.68,36,150.89,5,21399.6,18439.84,3,0,0,0,False,False,True,False,2.0,4,4,1,False,True,False,False,False,False,False,False
42,2061.23,0.187,693,12355.91,13.33,36,418.29,6,28662.71,23378.55,2,0,0,1,False,False,True,False,2.0,4,2,3,False,False,False,True,False,False,False,False
31,3791.0,0.268,585,21421.9,12.78,36,719.52,9,65313.14,25241.66,3,1,1,1,False,False,True,False,3.0,0,4,5,False,True,False,False,False,False,False,False
68,3284.9,0.368,668,7116.86,14.05,60,165.78,3,48241.03,43488.33,1,0,1,0,False,True,False,False,1.0,0,3,4,False,True,False,False,False,False,False,False
36,6090.65,0.246,684,13798.83,11.82,36,457.13,5,42513.06,26006.45,1,0,1,1,False,False,True,False,3.0,0,4,3,False,False,True,False,False,False,False,False
53,3829.53,0.069,555,13273.22,16.67,36,471.05,7,30887.03,9367.33,3,0,1,0,False,True,False,False,2.0,0,5,6,False,False,False,False,True,False,False,False
29,4002.0,0.161,665,25786.7,14.33,36,885.47,5,67980.38,34290.26,2,0,0,1,False,True,False,False,2.0,4,1,4,False,False,False,True,False,False,False,False
26,1863.07,0.125,634,23569.49,12.32,36,786.45,9,25021.03,6207.6,4,0,0,1,True,False,False,False,2.0,0,4,4,True,False,False,False,False,False,False,False
36,2597.1,0.314,648,14619.8,14.74,60,345.81,3,27226.82,24446.35,2,0,1,1,False,True,False,False,3.0,0,5,4,False,False,True,False,False,False,False,False
49,2639.1,0.034,711,9598.8,11.31,36,315.66,7,28005.7,5768.74,1,0,1,1,False,False,True,False,0.0,0,1,3,True,False,False,False,False,False,False,False
23,4384.53,0.111,653,12194.59,9.85,60,258.2,2,28784.93,19013.66,0,0,1,0,False,False,True,False,2.0,0,2,4,True,False,False,False,False,False,False,False
40,4754.83,0.145,730,21032.79,12.08,36,699.39,5,54810.07,31958.71,2,0,1,0,False,True,False,False,1.0,1,3,3,False,False,True,False,False,False,False,False
56,2632.35,0.107,688,5479.33,10.52,60,117.83,1,45095.03,37317.46,3,0,1,1,False,False,True,False,2.0,2,3,3,False,False,False,True,False,False,False,False
39,2684.66,0.221,826,20649.26,5.65,60,395.86,5,37451.72,10999.42,4,0,1,1,False,False,True,False,2.0,0,5,1,False,False,False,False,True,False,False,False
46,3736.66,0.328,674,10877.88,14.26,36,373.16,6,40064.41,33211.12,3,0,1,1,False,False,False,True,2.0,0,2,3,False,False,False,False,False,True,False,False
23,9650.46,0.084,709,16004.14,11.09,36,524.64,2,97342.31,69664.66,3,0,1,1,False,True,False,False,3.0,0,1,3,False,False,True,False,False,False,False,False
39,1065.9,0.15,629,17688.07,11.59,36,584.04,1,15368.36,2362.78,2,0,0,0,False,True,False,False,3.0,0,4,4,False,False,True,False,False,False,False,False
40,1738.48,0.218,606,22680.34,11.31,36,745.86,3,20155.77,18636.77,5,1,0,1,False,True,False,False,2.0,0,4,5,False,False,False,False,True,False,False,False
52,1781.47,0.393,731,38690.96,11.36,60,848.2,4,31732.4,10573.09,1,0,1,1,False,True,False,False,3.0,0,1,3,False,False,False,False,False,False,True,False
27,1374.02,0.162,749,25984.33,12.6,36,870.52,3,11430.91,2364.95,3,0,1,0,False,True,False,False,1.0,0,3,2,False,False,False,True,False,False,False,False
72,1877.66,0.212,759,6196.65,10.94,60,134.54,8,20039.45,14648.17,1,0,0,1,False,False,True,False,0.0,4,2,2,False,False,True,False,False,False,False,False
61,3794.25,0.155,706,27849.99,13.26,60,637.39,8,70681.71,64765.41,1,0,1,1,False,False,False,True,1.0,1,3,3,False,False,False,False,True,False,False,False
53,5337.84,0.026,664,14496.15,9.8,36,466.39,4,40132.79,23129.4,2,0,1,1,False,False,True,False,1.0,0,5,4,False,False,False,False,False,True,False,False
60,3474.52,0.022,687,500.0,11.35,60,10.96,5,33200.52,26821.25,2,0,1,0,False,True,False,False,2.0,2,1,3,False,False,False,False,False,True,False,False
59,3432.79,0.203,688,25554.32,10.4,36,829.37,4,57105.08,10100.49,1,0,0,0,False,False,True,False,3.0,3,4,3,False,True,False,False,False,False,False,False
